uid,participant_id,video_id,narration,start_timestamp,stop_timestamp,start_frame,stop_frame,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
5375,P02,P02_09,pour liquid into hand,00:12:22.32,00:12:24.10,44539,44646,pour,7,liquid,71,"['liquid', 'hand']","[71, 12]"
5376,P02,P02_09,wash hands,00:12:24.47,00:12:31.92,44668,45115,wash,4,hand,12,['hand'],[12]
5377,P02,P02_09,close tap,00:12:30.46,00:12:31.71,45027,45102,close,3,tap,3,['tap'],[3]
5378,P02,P02_09,pick up towel,00:12:33.35,00:12:34.20,45201,45252,pick-up,0,towel,65,['towel'],[65]
5379,P02,P02_09,dry hands,00:12:34.22,00:12:37.21,45253,45432,dry,11,hand,12,['hand'],[12]
5380,P02,P02_09,pick up chopping board,00:12:39.44,00:12:40.48,45566,45628,pick-up,0,board:chopping,19,['board:chopping'],[19]
5381,P02,P02_09,put chopping board,00:12:40.58,00:12:41.79,45634,45707,put,1,board:chopping,19,['board:chopping'],[19]
5382,P02,P02_09,pick up onion,00:12:43.75,00:12:45.86,45825,45951,pick-up,0,onion,13,['onion'],[13]
5383,P02,P02_09,put onion on chopping board,00:12:47.92,00:12:48.66,46075,46119,put,1,onion,13,"['onion', 'board:chopping']","[13, 19]"
5384,P02,P02_09,chop end of onion,00:12:48.71,00:12:50.63,46122,46237,chop,5,onion,13,['onion'],"[13, 13]"
5385,P02,P02_09,chop end of onion,00:12:51.15,00:12:53.78,46269,46426,chop,5,onion,13,['onion'],"[13, 13]"
5386,P02,P02_09,peel onion,00:12:55.38,00:13:15.49,46522,47729,peel,16,onion,13,['onion'],[13]
5387,P02,P02_09,still peeling onion,00:13:08.99,00:13:16.25,47339,47775,peel,16,onion,13,['onion'],[13]
5388,P02,P02_09,peeling onion,00:13:12.22,00:13:21.82,47533,48109,peel,16,onion,13,['onion'],[13]
5389,P02,P02_09,put onion,00:13:21.92,00:13:23.74,48115,48224,put,1,onion,13,['onion'],[13]
5390,P02,P02_09,pick up chopping board,00:13:23.84,00:13:25.36,48230,48321,pick-up,0,board:chopping,19,['board:chopping'],[19]
5391,P02,P02_09,open trash,00:13:26.53,00:13:27.28,48391,48436,open,2,trash,108,['trash'],[108]
5392,P02,P02_09,throw peels,00:13:27.34,00:13:29.67,48440,48580,throw,8,peel,68,['peel'],[68]
5393,P02,P02_09,close trash bin,00:13:29.57,00:13:30.69,48574,48641,close,3,bin:trash,25,['bin:trash'],[25]
5394,P02,P02_09,put chopping board,00:13:30.52,00:13:32.51,48631,48750,put,1,board:chopping,19,['board:chopping'],[19]
5395,P02,P02_09,put onion on chopping board,00:13:32.22,00:13:33.31,48733,48798,put,1,onion,13,"['onion', 'board:chopping']","[13, 19]"
5396,P02,P02_09,slice onion using knife,00:13:33.41,00:13:52.94,48804,49976,slice,5,onion,13,"['onion', 'knife']","[13, 5]"
5397,P02,P02_09,still slicing onion,00:13:34.76,00:13:44.18,48885,49450,slice,5,onion,13,['onion'],[13]
5398,P02,P02_09,still slicing onion,00:13:48.24,00:14:11.25,49694,51075,slice,5,onion,13,['onion'],[13]
5399,P02,P02_09,chopping onion,00:14:15.54,00:14:35.21,51332,52512,chop,5,onion,13,['onion'],[13]
5400,P02,P02_09,chop onion,00:14:37.00,00:14:54.53,52620,53671,chop,5,onion,13,['onion'],[13]
5401,P02,P02_09,still chopping onion,00:15:03.48,00:15:24.48,54208,55468,chop,5,onion,13,['onion'],[13]
5402,P02,P02_09,still chopping onion,00:15:26.08,00:16:21.58,55564,58894,chop,5,onion,13,['onion'],[13]
5403,P02,P02_09,still chopping onion,00:15:53.67,00:16:21.02,57220,58861,chop,5,onion,13,['onion'],[13]
5404,P02,P02_09,still chopping onion,00:16:27.85,00:16:53.91,59271,60834,chop,5,onion,13,['onion'],[13]
5405,P02,P02_09,still chopping onion,00:16:32.03,00:16:39.83,59521,59989,chop,5,onion,13,['onion'],[13]
5406,P02,P02_09,remove remaining slices,00:16:55.96,00:17:03.49,60957,61409,remove,10,onion,13,['onion'],[13]
5407,P02,P02_09,pick up remaining slices,00:16:56.07,00:17:02.62,60964,61357,pick-up,0,onion,13,['onion'],[13]
5408,P02,P02_09,open trash,00:17:04.47,00:17:05.14,61468,61508,open,2,trash,108,['trash'],[108]
5409,P02,P02_09,throw remaining slices,00:17:05.22,00:17:05.93,61513,61555,throw,8,trash,108,['trash'],[108]
5410,P02,P02_09,close trash bin,00:17:05.87,00:17:06.56,61552,61593,close,3,bin:trash,25,['bin:trash'],[25]
5411,P02,P02_09,pick up slice,00:17:08.04,00:17:09.27,61682,61756,pick-up,0,bin:trash,25,['bin:trash'],[25]
5412,P02,P02_09,open trash bin,00:17:10.62,00:17:11.29,61837,61877,open,2,bin:trash,25,['bin:trash'],[25]
5413,P02,P02_09,throw slice,00:17:11.17,00:17:11.99,61870,61919,throw,8,bin:trash,25,['bin:trash'],[25]
5414,P02,P02_09,pick up chopping board,00:17:13.23,00:17:14.13,61993,62047,pick-up,0,board:chopping,19,['board:chopping'],[19]
5415,P02,P02_09,move chopping board,00:17:13.74,00:17:14.41,62024,62064,move,9,board:chopping,19,['board:chopping'],[19]
5416,P02,P02_09,pick up knife,00:17:13.93,00:17:14.53,62035,62071,pick-up,0,knife,5,['knife'],[5]
5417,P02,P02_09,remove meat packaging,00:17:19.04,00:17:21.50,62342,62490,remove,10,packaging:meat,77,['packaging:meat'],[77]
5418,P02,P02_09,cut meat packaging,00:17:29.32,00:17:34.88,62959,63292,cut,5,packaging:meat,77,['packaging:meat'],[77]
5419,P02,P02_09,pick up knife,00:17:35.73,00:17:36.71,63343,63402,pick-up,0,knife,5,['knife'],[5]
5420,P02,P02_09,cut meat,00:17:36.81,00:17:50.44,63408,64226,cut,5,meat,26,['meat'],[26]
5421,P02,P02_09,still cutting meat,00:17:50.26,00:18:04.64,64215,65078,cut,5,meat,26,['meat'],[26]
5422,P02,P02_09,still cutting meat,00:18:04.74,00:18:24.50,65084,66270,cut,5,meat,26,['meat'],[26]
5423,P02,P02_09,remove packaging,00:18:25.69,00:18:30.37,66341,66622,remove,10,packaging,77,['packaging'],[77]
5424,P02,P02_09,open trash bin,00:18:32.14,00:18:32.77,66728,66766,open,2,bin:trash,25,['bin:trash'],[25]
5425,P02,P02_09,throw cover,00:18:32.65,00:18:33.24,66759,66794,throw,8,cover,102,['cover'],[102]
5426,P02,P02_09,close trash bin,00:18:32.95,00:18:33.67,66777,66820,close,3,bin:trash,25,['bin:trash'],[25]
5427,P02,P02_09,pick up oil,00:18:35.25,00:18:38.25,66915,67095,pick-up,0,oil,24,['oil'],[24]
5428,P02,P02_09,open oil,00:18:37.32,00:18:39.52,67039,67171,open,2,oil,24,['oil'],[24]
5429,P02,P02_09,pour oil into pan,00:18:39.70,00:18:42.93,67182,67375,pour,7,oil,24,"['oil', 'pan']","[24, 1]"
5430,P02,P02_09,while holding oil switch on stove,00:18:42.55,00:18:45.38,67353,67522,hold,34,switch:oil,154,"['switch:oil', 'stove']","[154, 47]"
5431,P02,P02_09,shake oil bottle,00:18:45.40,00:18:48.96,67524,67737,shake,14,bottle:oil,28,['bottle:oil'],[28]
5432,P02,P02_09,close oil bottle,00:18:49.31,00:18:50.06,67758,67803,close,3,bottle:oil,28,['bottle:oil'],[28]
5433,P02,P02_09,open trash bin,00:18:52.05,00:18:52.55,67923,67953,open,2,bin:trash,25,['bin:trash'],[25]
5434,P02,P02_09,throw oil bottle,00:18:52.61,00:18:53.15,67956,67989,throw,8,bottle:oil,28,['bottle:oil'],[28]
5435,P02,P02_09,open drawer,00:18:56.34,00:18:57.09,68180,68225,open,2,drawer,9,['drawer'],[9]
5436,P02,P02_09,pick up wooden spoon,00:18:57.85,00:19:00.10,68271,68406,pick-up,0,spoon:wooden,7,['spoon:wooden'],[7]
5437,P02,P02_09,close drawer,00:18:58.84,00:19:00.96,68330,68457,close,3,drawer,9,['drawer'],[9]
5439,P02,P02_09,pick up chopping board,00:19:14.78,00:19:18.82,69286,69529,pick-up,0,board:chopping,19,['board:chopping'],[19]
5440,P02,P02_09,pour onion into pan,00:19:20.27,00:19:24.68,69616,69880,pour,7,onion,13,"['onion', 'pan']","[13, 1]"
5441,P02,P02_09,pouring onion pieces,00:19:24.78,00:19:27.98,69886,70078,pour,7,piece:onion,13,['piece:onion'],[13]
5442,P02,P02_09,using wooden stick,00:19:28.08,00:19:32.89,70084,70373,used,45,piece:onion,13,['piece:onion'],[13]
5443,P02,P02_09,put chopping board,00:19:33.41,00:19:36.65,70404,70599,put,1,board:chopping,19,['board:chopping'],[19]
5444,P02,P02_09,stir onion in pan,00:19:37.21,00:19:41.45,70632,70887,stir,6,onion,13,"['onion', 'pan']","[13, 1]"
5445,P02,P02_09,still stirring onion,00:19:39.07,00:19:44.82,70744,71089,stir,6,onion,13,['onion'],[13]
5446,P02,P02_09,hold pan and,00:19:44.92,00:20:04.17,71095,72250,hold,34,pan,1,['pan'],[1]
5447,P02,P02_09,stir onion,00:19:45.29,00:20:12.72,71117,72763,stir,6,onion,13,['onion'],[13]
5448,P02,P02_09,open ventilator,00:20:12.37,00:20:13.98,72742,72838,open,2,ventilator,170,['ventilator'],[170]
5449,P02,P02_09,stir onion,00:20:14.24,00:20:31.10,72854,73866,stir,6,onion,13,['onion'],[13]
5450,P02,P02_09,open cupboard,00:20:31.56,00:20:32.12,73893,73927,open,2,cupboard,8,['cupboard'],[8]
5451,P02,P02_09,get garlic,00:20:33.89,00:20:34.57,74033,74074,get,0,garlic,45,['garlic'],[45]
5452,P02,P02_09,get pepper,00:20:35.97,00:20:38.58,74158,74314,get,0,pepper,46,['pepper'],[46]
5453,P02,P02_09,get herb,00:20:44.59,00:20:45.62,74675,74737,get,0,herb,180,['herb'],[180]
5454,P02,P02_09,searching for paprika,00:20:47.00,00:20:56.37,74820,75382,search-for,38,paprika,231,['paprika'],[231]
5455,P02,P02_09,get paprika,00:20:56.40,00:20:58.14,75384,75488,get,0,paprika,231,['paprika'],[231]
5456,P02,P02_09,stir onion using wooden spoon,00:21:01.75,00:21:16.69,75705,76601,stir,6,onion,13,"['onion', 'spoon:wooden']","[13, 7]"
5457,P02,P02_09,still stirring onion,00:21:12.31,00:21:16.08,76338,76564,stir,6,onion,13,['onion'],[13]
5458,P02,P02_09,close cupboard,00:21:16.43,00:21:17.64,76585,76658,close,3,cupboard,8,['cupboard'],[8]
5459,P02,P02_09,stir onion,00:21:19.22,00:21:25.07,76753,77104,stir,6,onion,13,['onion'],[13]
5460,P02,P02_09,hold pan,00:21:25.16,00:21:26.35,77109,77181,hold,34,pan,1,['pan'],[1]
5461,P02,P02_09,stir onion,00:21:26.36,00:21:34.99,77181,77699,stir,6,onion,13,['onion'],[13]
5462,P02,P02_09,put wooden spoon,00:21:35.03,00:21:36.78,77701,77806,put,1,spoon:wooden,7,['spoon:wooden'],[7]
5463,P02,P02_09,pick up wooden spoon,00:21:37.36,00:21:39.75,77841,77985,pick-up,0,spoon:wooden,7,['spoon:wooden'],[7]
5464,P02,P02_09,stir onion,00:21:43.97,00:21:49.96,78238,78597,stir,6,onion,13,['onion'],[13]
5465,P02,P02_09,hold pan,00:21:50.03,00:21:53.35,78601,78801,hold,34,pan,1,['pan'],[1]
5466,P02,P02_09,stir onion,00:21:51.13,00:22:09.78,78667,79786,stir,6,onion,13,['onion'],[13]
5467,P02,P02_09,pick up garlic,00:22:11.83,00:22:12.58,79909,79954,pick-up,0,garlic,45,['garlic'],[45]
5468,P02,P02_09,open garlic,00:22:12.51,00:22:13.84,79950,80030,open,2,garlic,45,['garlic'],[45]
5469,P02,P02_09,pour garlic into pan,00:22:13.94,00:22:16.38,80036,80182,pour,7,garlic,45,"['garlic', 'pan']","[45, 1]"
5470,P02,P02_09,put garlic down,00:22:16.30,00:22:17.29,80178,80237,put,1,garlic,45,['garlic'],[45]
5471,P02,P02_09,stir onion and garlic in pan using wooden spoon,00:22:21.98,00:22:25.51,80518,80730,stir,6,onion,13,"['onion', 'garlic', 'pan', 'spoon:wooden']","[13, 45, 1, 7]"
5472,P02,P02_09,hold pan,00:22:31.23,00:22:39.04,81073,81542,hold,34,pan,1,['pan'],[1]
5473,P02,P02_09,stir onion,00:22:32.56,00:22:40.53,81153,81631,stir,6,onion,13,['onion'],[13]
5474,P02,P02_09,move knife,00:22:41.63,00:22:44.47,81697,81868,move,9,knife,5,['knife'],[5]
5475,P02,P02_09,pick meat,00:22:43.98,00:22:45.98,81838,81958,pick,0,meat,26,['meat'],[26]
5476,P02,P02_09,put meat in pan,00:22:47.44,00:23:08.01,82046,83280,put,1,meat,26,"['meat', 'pan']","[26, 1]"
5477,P02,P02_09,break meat into pieces,00:22:50.00,00:23:00.64,82200,82838,break,31,meat,26,"['meat', 'piece']","[26, 0]"
5478,P02,P02_09,put in pan,00:22:50.92,00:23:00.31,82255,82818,put-in,22,pan,1,['pan'],[1]
5479,P02,P02_09,pick up meat,00:23:01.23,00:23:02.01,82873,82920,pick-up,0,meat,26,['meat'],[26]
5480,P02,P02_09,break up meat into pieces,00:23:05.39,00:23:19.76,83123,83985,break-up,31,meat,26,"['meat', 'piece']","[26, 0]"
5481,P02,P02_09,put in pan,00:23:05.69,00:23:09.68,83141,83380,put-in,22,pan,1,['pan'],[1]
5482,P02,P02_09,break meat into pieces,00:23:11.04,00:23:19.47,83462,83968,break,31,meat,26,"['meat', 'piece']","[26, 0]"
5483,P02,P02_09,put in pan,00:23:18.38,00:23:20.77,83902,84046,put-in,22,pan,1,['pan'],[1]
5484,P02,P02_09,pick up spoon,00:23:20.42,00:23:21.40,84025,84084,pick-up,0,spoon,7,['spoon'],[7]
5485,P02,P02_09,stir meat,00:23:21.09,00:23:29.44,84065,84566,stir,6,meat,26,['meat'],[26]
5486,P02,P02_09,pick up meat,00:23:29.54,00:23:32.58,84572,84754,pick-up,0,meat,26,['meat'],[26]
5487,P02,P02_09,break meat into pieces,00:23:32.73,00:23:35.76,84763,84945,break,31,meat,26,"['meat', 'piece']","[26, 0]"
5488,P02,P02_09,add to pan,00:23:33.51,00:23:38.63,84810,85117,add-to,25,pan,1,['pan'],[1]
5489,P02,P02_09,pick up meat,00:23:38.73,00:23:41.21,85123,85272,pick-up,0,meat,26,['meat'],[26]
5490,P02,P02_09,break meat into pieces,00:23:41.62,00:23:43.63,85297,85417,break,31,meat,26,"['meat', 'piece']","[26, 0]"
5491,P02,P02_09,add to pan,00:23:42.75,00:23:46.76,85365,85605,add-to,25,pan,1,['pan'],[1]
5492,P02,P02_09,pick up meat,00:23:47.09,00:23:49.77,85625,85786,pick-up,0,meat,26,['meat'],[26]
5493,P02,P02_09,break meat into pieces,00:23:49.43,00:23:51.36,85765,85881,break,31,meat,26,"['meat', 'piece']","[26, 0]"
5494,P02,P02_09,add to pan,00:23:51.15,00:23:55.34,85869,86120,add-to,25,pan,1,['pan'],[1]
5495,P02,P02_09,pick up spoon,00:23:55.44,00:23:56.23,86126,86173,pick-up,0,spoon,7,['spoon'],[7]
5496,P02,P02_09,hold pan,00:23:55.76,00:23:56.82,86145,86209,hold,34,pan,1,['pan'],[1]
5497,P02,P02_09,mix meat,00:23:55.77,00:24:01.61,86146,86496,mix,6,meat,26,['meat'],[26]
5498,P02,P02_09,mix meat,00:23:57.14,00:24:01.70,86228,86502,mix,6,meat,26,['meat'],[26]
5499,P02,P02_09,lower heat,00:24:02.02,00:24:03.31,86521,86598,lower,81,heat,106,['heat'],[106]
5500,P02,P02_09,pick up meat,00:24:03.35,00:24:05.31,86601,86718,pick-up,0,meat,26,['meat'],[26]
5501,P02,P02_09,break meat into pieces,00:24:05.30,00:24:07.56,86718,86853,break,31,meat,26,"['meat', 'piece']","[26, 0]"
5502,P02,P02_09,add to pan,00:24:07.66,00:24:16.17,86859,87370,add-to,25,pan,1,['pan'],[1]
5503,P02,P02_09,pick up meat,00:24:16.41,00:24:20.42,87384,87625,pick-up,0,meat,26,['meat'],[26]
5504,P02,P02_09,add meat to pan,00:24:20.45,00:24:21.71,87627,87702,add,25,meat,26,['meat'],[26]
5505,P02,P02_09,hold pan,00:24:21.80,00:24:22.51,87708,87750,hold,34,pan,1,['pan'],[1]
5506,P02,P02_09,mix meat with onions using wooden spoon,00:24:22.35,00:24:42.16,87741,88929,mix,6,meat,26,"['meat', 'onion', 'spoon:wooden']","[26, 13, 7]"
5507,P02,P02_09,break meat in pan,00:24:24.06,00:24:31.62,87843,88297,break,31,meat,26,"['meat', 'pan']","[26, 1]"
5508,P02,P02_09,mix meat in pan using wooden spoon,00:24:31.72,00:24:40.59,88303,88835,mix,6,meat,26,"['meat', 'pan', 'spoon:wooden']","[26, 1, 7]"
5509,P02,P02_09,turn meat in pan,00:24:40.69,00:24:46.14,88841,89168,turn,13,meat,26,"['meat', 'pan']","[26, 1]"
5510,P02,P02_09,turning meat in pan,00:24:46.24,00:24:52.53,89174,89551,turn,13,meat,26,"['meat', 'pan']","[26, 1]"
5511,P02,P02_09,break meat in pan using wooden spoon,00:24:57.95,00:25:17.90,89877,91074,break,31,meat,26,"['meat', 'pan', 'spoon:wooden']","[26, 1, 7]"
5512,P02,P02_09,turning meat in pan,00:25:17.90,00:25:19.25,91074,91155,turn,13,meat,26,"['meat', 'pan']","[26, 1]"
5513,P02,P02_09,break meat in pan using wooden spoon,00:25:20.15,00:25:23.70,91209,91422,break,31,meat,26,"['meat', 'pan', 'spoon:wooden']","[26, 1, 7]"
5514,P02,P02_09,turn meat,00:25:23.80,00:25:28.37,91428,91702,turn,13,meat,26,['meat'],[26]
5515,P02,P02_09,turn meat,00:25:28.47,00:25:32.98,91708,91978,turn,13,meat,26,['meat'],[26]
5516,P02,P02_09,turn meat,00:25:28.69,00:25:30.08,91721,91804,turn,13,meat,26,['meat'],[26]
5517,P02,P02_09,stir meat,00:25:30.18,00:25:32.43,91810,91945,stir,6,meat,26,['meat'],[26]
5518,P02,P02_09,break meat,00:25:32.97,00:25:37.05,91978,92223,break,31,meat,26,['meat'],[26]
5519,P02,P02_09,turn meat,00:25:36.90,00:25:37.91,92214,92274,turn,13,meat,26,['meat'],[26]
5520,P02,P02_09,turn meat,00:25:36.97,00:25:45.60,92218,92736,turn,13,meat,26,['meat'],[26]
5521,P02,P02_09,break meat,00:25:38.01,00:25:42.84,92280,92570,break,31,meat,26,['meat'],[26]
5522,P02,P02_09,turn meat,00:25:42.43,00:25:43.63,92545,92617,turn,13,meat,26,['meat'],[26]
5523,P02,P02_09,turn meat,00:25:47.08,00:25:50.18,92824,93010,turn,13,meat,26,['meat'],[26]
5524,P02,P02_09,turn meat,00:25:48.84,00:25:53.46,92930,93207,turn,13,meat,26,['meat'],[26]
5525,P02,P02_09,break meat,00:25:50.22,00:25:52.18,93013,93130,break,31,meat,26,['meat'],[26]
5526,P02,P02_09,turn meat,00:25:51.92,00:25:53.62,93115,93217,turn,13,meat,26,['meat'],[26]
5527,P02,P02_09,break meat,00:25:53.65,00:26:06.26,93219,93975,break,31,meat,26,['meat'],[26]
5528,P02,P02_09,turn meat,00:26:06.83,00:26:08.61,94009,94116,turn,13,meat,26,['meat'],[26]
5529,P02,P02_09,turn meat,00:26:07.87,00:26:08.97,94072,94138,turn,13,meat,26,['meat'],[26]
5530,P02,P02_09,holding pan,00:26:09.31,00:26:10.77,94158,94246,hold,34,pan,1,['pan'],[1]
5531,P02,P02_09,turning meat,00:26:10.69,00:26:14.95,94241,94497,turn,13,meat,26,['meat'],[26]
5532,P02,P02_09,lower heat,00:26:26.90,00:26:28.24,95214,95294,lower,81,heat,106,['heat'],[106]
5533,P02,P02_09,pick up spoon,00:26:30.29,00:26:30.87,95417,95452,pick-up,0,spoon,7,['spoon'],[7]
5534,P02,P02_09,break meat,00:26:30.92,00:26:40.22,95455,96013,break,31,meat,26,['meat'],[26]
5535,P02,P02_09,turn meat,00:26:40.27,00:26:41.42,96016,96085,turn,13,meat,26,['meat'],[26]
5536,P02,P02_09,stir meat,00:26:43.52,00:26:48.25,96211,96495,stir,6,meat,26,['meat'],[26]
5537,P02,P02_09,move spoon,00:26:48.94,00:26:50.01,96536,96600,move,9,spoon,7,['spoon'],[7]
5538,P02,P02_09,pick up lid,00:26:50.11,00:26:51.50,96606,96690,pick-up,0,lid,11,['lid'],[11]
5539,P02,P02_09,cover pan,00:26:51.45,00:26:52.25,96687,96735,cover,28,pan,1,['pan'],[1]
5540,P02,P02_09,pick up packaging,00:26:53.22,00:26:55.16,96793,96909,pick-up,0,packaging,77,['packaging'],[77]
5541,P02,P02_09,open trash bin,00:26:56.61,00:26:57.15,96996,97029,open,2,bin:trash,25,['bin:trash'],[25]
5542,P02,P02_09,throw package,00:26:56.62,00:26:57.48,96997,97048,throw,8,package,77,['package'],[77]
5543,P02,P02_09,close trash bin,00:26:57.33,00:26:57.98,97039,97078,close,3,bin:trash,25,['bin:trash'],[25]
5544,P02,P02_09,open fridge,00:26:59.68,00:27:00.81,97180,97248,open,2,fridge,10,['fridge'],[10]
5545,P02,P02_09,get stock,00:27:01.62,00:27:02.66,97297,97359,get,0,stock,111,['stock'],[111]
5546,P02,P02_09,get stock,00:27:01.89,00:27:08.17,97313,97690,get,0,stock,111,['stock'],[111]
5547,P02,P02_09,put stock,00:27:03.72,00:27:04.62,97423,97477,put,1,stock,111,['stock'],[111]
5548,P02,P02_09,open chicken stock,00:27:11.21,00:27:13.39,97872,98003,open,2,stock:chicken,111,['stock:chicken'],[111]
5549,P02,P02_09,open cupboard,00:27:13.30,00:27:15.41,97998,98124,open,2,cupboard,8,['cupboard'],[8]
5550,P02,P02_09,get glass,00:27:15.51,00:27:17.72,98130,98263,get,0,glass,16,['glass'],[16]
5551,P02,P02_09,put glass,00:27:18.44,00:27:19.57,98306,98374,put,1,glass,16,['glass'],[16]
5552,P02,P02_09,put stock into glass,00:27:19.35,00:27:20.80,98361,98448,put,1,stock,111,"['stock', 'glass']","[111, 16]"
5553,P02,P02_09,close ventilator,00:27:20.86,00:27:22.69,98451,98561,close,3,ventilator,170,['ventilator'],[170]
5554,P02,P02_09,pick up kettle,00:27:22.52,00:27:24.35,98551,98661,pick-up,0,kettle,38,['kettle'],[38]
5555,P02,P02_09,add hot water into glass,00:27:25.30,00:27:28.38,98718,98902,add,25,water:hot,17,"['water:hot', 'glass']","[17, 16]"
5556,P02,P02_09,return kettle,00:27:29.22,00:27:30.36,98953,99021,return,1,kettle,38,['kettle'],[38]
5557,P02,P02_09,open trash bin,00:27:31.72,00:27:32.58,99103,99154,open,2,bin:trash,25,['bin:trash'],[25]
5558,P02,P02_09,throw,00:27:32.68,00:27:33.44,99160,99206,throw,8,bin:trash,25,['bin:trash'],[25]
5559,P02,P02_09,close cupboard,00:27:33.54,00:27:34.56,99212,99273,close,3,cupboard,8,['cupboard'],[8]
5560,P02,P02_09,open drawer,00:27:37.01,00:27:38.06,99420,99483,open,2,drawer,9,['drawer'],[9]
5561,P02,P02_09,get spoon,00:27:38.12,00:27:39.40,99487,99564,get,0,spoon,7,['spoon'],[7]
5562,P02,P02_09,stir stock in glass,00:27:42.37,00:27:44.75,99742,99885,stir,6,stock,111,"['stock', 'glass']","[111, 16]"
5563,P02,P02_09,hold glass,00:27:44.77,00:27:48.82,99886,100129,hold,34,glass,16,['glass'],[16]
5564,P02,P02_09,stir stock,00:27:48.66,00:28:00.18,100119,100810,stir,6,stock,111,['stock'],[111]
5565,P02,P02_09,hold glass,00:27:48.75,00:27:49.74,100125,100184,hold,34,glass,16,['glass'],[16]
5566,P02,P02_09,stirring stock,00:27:54.23,00:28:00.65,100453,100839,stir,6,stock,111,['stock'],[111]
5567,P02,P02_09,carry glass,00:28:00.97,00:28:02.06,100858,100923,carry,72,glass,16,['glass'],[16]
5568,P02,P02_09,mix stock with hot water,00:28:01.78,00:28:06.53,100906,101191,mix,6,stock,111,"['stock', 'water:hot']","[111, 17]"
5569,P02,P02_09,stir stock,00:28:01.93,00:28:04.13,100915,101047,stir,6,stock,111,['stock'],[111]
5570,P02,P02_09,carry glass,00:28:04.68,00:28:07.23,101080,101233,carry,72,glass,16,['glass'],[16]
5571,P02,P02_09,stir stock,00:28:04.92,00:28:05.94,101095,101156,stir,6,stock,111,['stock'],[111]
5572,P02,P02_09,return glass,00:28:07.04,00:28:08.68,101222,101320,return,1,glass,16,['glass'],[16]
5573,P02,P02_09,hold glass,00:28:08.04,00:28:11.56,101282,101493,hold,34,glass,16,['glass'],[16]
5574,P02,P02_09,stir stock,00:28:11.59,00:28:13.19,101495,101591,stir,6,stock,111,['stock'],[111]
5575,P02,P02_09,still stirring stock,00:28:13.29,00:28:19.37,101597,101962,stir,6,stock,111,['stock'],[111]
5576,P02,P02_09,remove spoon,00:28:18.62,00:28:20.04,101917,102002,remove,10,spoon,7,['spoon'],[7]
5577,P02,P02_09,open lid,00:28:20.82,00:28:22.33,102049,102139,open,2,lid,11,['lid'],[11]
5578,P02,P02_09,hold lid,00:28:23.14,00:28:24.28,102188,102256,hold,34,lid,11,['lid'],[11]
5579,P02,P02_09,pour stock into pan,00:28:23.89,00:28:28.53,102233,102511,pour,7,stock,111,"['stock', 'pan']","[111, 1]"
5580,P02,P02_09,put glass,00:28:29.12,00:28:30.02,102547,102601,put,1,glass,16,['glass'],[16]
5581,P02,P02_09,pick up spoon,00:28:29.71,00:28:31.25,102582,102675,pick-up,0,spoon,7,['spoon'],[7]
5582,P02,P02_09,remove stock,00:28:31.32,00:28:34.10,102679,102846,remove,10,stock,111,['stock'],[111]
5583,P02,P02_09,pick up stock,00:28:35.32,00:28:37.87,102919,103072,pick-up,0,stock,111,['stock'],[111]
5584,P02,P02_09,put spoon,00:28:38.13,00:28:39.63,103087,103177,put,1,spoon,7,['spoon'],[7]
5585,P02,P02_09,pick up wooden spoon,00:28:39.54,00:28:40.31,103172,103218,pick-up,0,spoon:wooden,7,['spoon:wooden'],[7]
5586,P02,P02_09,stir meat,00:28:40.43,00:28:43.63,103225,103417,stir,6,meat,26,['meat'],[26]
