participant_id,video_id,start_timestamp,stop_timestamp,narration
P04,P04_23,00:08:50.250,00:08:51.250,cut pepper
P04,P04_23,00:08:51.250,00:08:55.400,open shrimp paste
P04,P04_23,00:08:55.400,00:09:01.710,put pepper in bin
P04,P04_23,00:09:01.710,00:09:08.000,open container
P04,P04_23,00:09:08.000,00:09:17.440,pull out packet
P04,P04_23,00:09:17.440,00:09:18.440,cut packet
P04,P04_23,00:09:18.440,00:09:21.560,put film in bin
P04,P04_23,00:09:21.560,00:09:24.150,measure shrimp paste
P04,P04_23,00:09:24.150,00:09:55.780,put down shrimp paste
P04,P04_23,00:09:55.780,00:10:16.820,close container
P04,P04_23,00:10:16.820,00:10:20.590,open galangal root
P04,P04_23,00:10:20.590,00:10:22.940,wash spoon
P04,P04_23,00:10:22.940,00:10:27.330,dry spoon
P04,P04_23,00:10:27.330,00:10:28.430,measure galangal root
P04,P04_23,00:10:28.430,00:10:31.860,close container
P04,P04_23,00:10:31.860,00:10:35.290,open cupboard
P04,P04_23,00:10:35.290,00:10:42.140,take out fish sauce
P04,P04_23,00:10:42.140,00:10:47.290,measure fish sauce
P04,P04_23,00:10:47.290,00:10:48.290,pick up pestle
P04,P04_23,00:10:48.290,00:11:08.970,grind spices
P04,P04_23,00:11:08.970,00:11:30.880,still grinding spices
P04,P04_23,00:11:30.880,00:11:59.760,still grinding spices
P04,P04_23,00:11:59.760,00:12:26.220,still grinding spices
P04,P04_23,00:12:26.220,00:12:49.700,scrape pestle
P04,P04_23,00:12:49.700,00:13:36.070,grind spices
P04,P04_23,00:13:36.070,00:14:45.620,still grinding spices
P04,P04_23,00:14:45.620,00:15:09.220,still grinding spices
P04,P04_23,00:15:09.220,00:15:18.150,still grinding spices
P04,P04_23,00:15:18.150,00:15:24.120,open cupboard
P04,P04_23,00:15:24.120,00:15:26.300,pick up chili flakes
P04,P04_23,00:15:26.300,00:15:36.380,sprinkle chili flakes
P04,P04_23,00:15:36.380,00:15:37.480,open cupboard
P04,P04_23,00:15:37.480,00:15:44.230,put down chili flakes
P04,P04_23,00:15:44.230,00:16:19.580,grind spices
P04,P04_23,00:16:19.580,00:16:26.320,open thyme
P04,P04_23,00:16:26.320,00:16:39.440,grind spices
P05,P05_01,00:00:02.000,00:00:02.000,take kettle
P05,P05_01,00:00:16.000,00:00:16.000,empty water in jug
P05,P05_01,00:00:17.000,00:00:17.000,fill kettle
P05,P05_01,00:00:23.000,00:00:23.000,turn off tap
P05,P05_01,00:00:27.000,00:00:27.000,press switch
P05,P05_01,00:00:30.000,00:00:30.000,take cup
P05,P05_01,00:00:32.000,00:00:32.000,take spoon
P05,P05_01,00:00:34.000,00:00:34.000,take sugar container
P05,P05_01,00:00:37.000,00:00:37.000,pour sugar in cup
P05,P05_01,00:00:41.000,00:00:41.000,close sugar container
P05,P05_01,00:00:44.000,00:00:44.000,place sugar container on table
P05,P05_01,00:00:46.000,00:00:46.000,open cupboard
P05,P05_01,00:00:47.000,00:00:47.000,take tea bag from cupboard
P05,P05_01,00:00:51.000,00:00:51.000,close cupboard
P05,P05_01,00:00:56.000,00:00:56.000,open refrigerator
P05,P05_01,00:00:58.000,00:00:58.000,take bananas
P05,P05_01,00:01:01.000,00:01:01.000,placing bananas on table
P05,P05_01,00:01:06.000,00:01:06.000,remove container
P05,P05_01,00:01:07.000,00:01:07.000,place container on table
P05,P05_01,00:01:11.000,00:01:11.000,take bread
P05,P05_01,00:01:12.000,00:01:12.000,take milk container
P05,P05_01,00:01:16.000,00:01:16.000,place milk container on table
P05,P05_01,00:01:17.000,00:01:17.000,take out packing bread
P05,P05_01,00:01:18.000,00:01:18.000,place bread on table
P05,P05_01,00:01:22.000,00:01:22.000,turn on kettle
P05,P05_01,00:01:32.000,00:01:32.000,throw packaging
P05,P05_01,00:01:51.000,00:01:51.000,take jar
P05,P05_01,00:01:52.000,00:01:52.000,pour water into glass
P05,P05_01,00:01:56.000,00:01:56.000,place jar on table
P05,P05_01,00:02:00.000,00:02:00.000,place glass on table
P05,P05_01,00:03:40.000,00:03:40.000,press switch
P05,P05_01,00:03:42.000,00:03:42.000,take kettle
P05,P05_01,00:03:44.000,00:03:44.000,pour water into cup
P05,P05_01,00:03:49.000,00:03:49.000,place kettle on base
P05,P05_01,00:03:52.000,00:03:52.000,stir cup
P05,P05_01,00:03:59.000,00:03:59.000,put tea bag in cup
P05,P05_01,00:05:08.000,00:05:08.000,take bread from packaging
P05,P05_01,00:05:15.000,00:05:15.000,take milk container
P05,P05_01,00:05:20.000,00:05:20.000,place milk container on table
P05,P05_01,00:05:21.000,00:05:21.000,shake mug
P05,P05_01,00:05:34.000,00:05:34.000,take tea bag from cup
P05,P05_01,00:05:41.000,00:05:41.000,throw tea bag
P05,P05_01,00:05:46.000,00:05:46.000,take milk container
P05,P05_01,00:05:47.000,00:05:47.000,pour milk into cup
P05,P05_01,00:05:52.000,00:05:52.000,close milk container
P05,P05_01,00:05:54.000,00:05:54.000,open refrigerator
P05,P05_01,00:05:55.000,00:05:55.000,place milk container in refrigerator
P05,P05_01,00:05:57.000,00:05:57.000,close refrigerator
P05,P05_01,00:06:00.000,00:06:00.000,stir tea
P05,P05_02,00:00:03.000,00:00:03.000,open refrigerator
P05,P05_02,00:00:05.000,00:00:05.000,remove seasoning
P05,P05_02,00:00:06.000,00:00:06.000,close refrigerator
P05,P05_02,00:00:07.000,00:00:07.000,open cupboard
P05,P05_02,00:00:09.000,00:00:09.000,remove chips
P05,P05_02,00:00:10.000,00:00:10.000,close cupboard
P05,P05_02,00:00:13.000,00:00:13.000,open cupboard
P05,P05_02,00:00:14.000,00:00:14.000,take popcorn from cupboard
P05,P05_02,00:00:16.000,00:00:16.000,close cupboard
P05,P05_02,00:00:20.000,00:00:20.000,open package of popcorn
P05,P05_02,00:00:28.000,00:00:28.000,throw wrapping
P05,P05_02,00:00:31.000,00:00:31.000,take napkin
P05,P05_02,00:00:35.000,00:00:35.000,wipe package
P05,P05_02,00:01:07.000,00:01:07.000,throw napkin
P05,P05_02,00:01:09.000,00:01:09.000,take napkin
P05,P05_02,00:01:14.000,00:01:14.000,wipe package
P05,P05_02,00:01:30.000,00:01:30.000,move chips
P05,P05_02,00:01:33.000,00:01:33.000,open microwave
P05,P05_02,00:01:35.000,00:01:35.000,put popcorn package in microwave
P05,P05_02,00:01:36.000,00:01:36.000,close microwave
P05,P05_02,00:01:39.000,00:01:39.000,turn on microwave oven
P05,P05_02,00:01:44.000,00:01:44.000,throw napkin
P05,P05_02,00:01:45.000,00:01:45.000,open water tap
P05,P05_02,00:01:46.000,00:01:46.000,rinse hands
P05,P05_02,00:01:49.000,00:01:49.000,close water tap
P05,P05_02,00:01:51.000,00:01:51.000,dry hands
P05,P05_02,00:01:57.000,00:01:57.000,open cupboard
P05,P05_02,00:01:58.000,00:01:58.000,take popcorn package from cupboard
P05,P05_02,00:02:00.000,00:02:00.000,check popcorn package
P05,P05_02,00:02:03.000,00:02:03.000,put popcorn packet in cupboard
P05,P05_02,00:02:04.000,00:02:04.000,close cupboard
P05,P05_02,00:02:38.000,00:02:38.000,open cupboard
P05,P05_02,00:02:40.000,00:02:40.000,take container
P05,P05_02,00:04:04.000,00:04:04.000,adjust microwave oven clock
P05,P05_02,00:04:11.000,00:04:11.000,turn off microwave
P05,P05_02,00:04:15.000,00:04:15.000,take glass
P05,P05_02,00:04:16.000,00:04:16.000,take jar
P05,P05_02,00:04:17.000,00:04:17.000,pour water into glass
P05,P05_02,00:04:23.000,00:04:23.000,put down glass
P05,P05_02,00:04:28.000,00:04:28.000,open microwave
P05,P05_02,00:04:29.000,00:04:29.000,take popcorn package from microwave
P05,P05_02,00:04:32.000,00:04:32.000,close microwave
P05,P05_02,00:04:34.000,00:04:34.000,open popcorn package
P05,P05_02,00:04:42.000,00:04:42.000,pour popcorn in container
P05,P05_02,00:04:52.000,00:04:52.000,place popcorn package on table
P05,P05_02,00:04:56.000,00:04:56.000,rinse hands
P05,P05_02,00:04:59.000,00:04:59.000,dry hands
P05,P05_02,00:05:02.000,00:05:02.000,open cupboard
P05,P05_02,00:05:05.000,00:05:05.000,take sauce pot
P05,P05_02,00:05:08.000,00:05:08.000,open sauce pot
P05,P05_02,00:05:09.000,00:05:09.000,pour sauce in container
P05,P05_02,00:05:16.000,00:05:16.000,close sauce pot
P05,P05_02,00:05:17.000,00:05:17.000,put sauce pot in cupboard
P05,P05_02,00:05:20.000,00:05:20.000,close cupboard
P05,P05_02,00:05:27.000,00:05:27.000,rinse hands
P05,P05_02,00:05:30.000,00:05:30.000,dry hands
P05,P05_03,00:00:02.000,00:00:02.000,take kettle
P05,P05_03,00:00:03.000,00:00:03.000,empty water in jug
P05,P05_03,00:00:10.000,00:00:10.000,fill kettle
P05,P05_03,00:00:11.000,00:00:11.000,turn on tap
P05,P05_03,00:00:19.000,00:00:19.000,turn off tap
P05,P05_03,00:00:21.000,00:00:21.000,place kettle on base
P05,P05_03,00:00:23.000,00:00:23.000,press switch
P05,P05_03,00:00:27.000,00:00:27.000,open cupboard
P05,P05_03,00:00:28.000,00:00:28.000,take colander
P05,P05_03,00:00:29.000,00:00:29.000,take pot
P05,P05_03,00:00:31.000,00:00:31.000,close cupboard
P05,P05_03,00:00:33.000,00:00:33.000,place colander in sink
P05,P05_03,00:00:36.000,00:00:36.000,place pot on hob
P05,P05_03,00:00:37.000,00:00:37.000,turn on extractor fan
P05,P05_03,00:00:39.000,00:00:39.000,press switch
P05,P05_03,00:00:40.000,00:00:40.000,press switch
P05,P05_03,00:00:46.000,00:00:46.000,turn on hob
P05,P05_03,00:00:51.000,00:00:51.000,open cupboard
P05,P05_03,00:00:56.000,00:00:56.000,take pasta bag
P05,P05_03,00:01:00.000,00:01:00.000,open pasta bag
P05,P05_03,00:01:03.000,00:01:03.000,place pasta bag on table
P05,P05_03,00:01:04.000,00:01:04.000,open refrigerator
P05,P05_03,00:01:06.000,00:01:06.000,take pack of chicken
P05,P05_03,00:01:10.000,00:01:10.000,take milk bottle from refrigerator
P05,P05_03,00:01:14.000,00:01:14.000,close refrigerator
P05,P05_03,00:01:16.000,00:01:16.000,take cup of milk
P05,P05_03,00:01:18.000,00:01:18.000,place cup on table
P05,P05_03,00:01:19.000,00:01:19.000,open milk bottle
P05,P05_03,00:01:20.000,00:01:20.000,serve milk in cup
P05,P05_03,00:01:26.000,00:01:26.000,rinse milk bottle
P05,P05_03,00:01:33.000,00:01:33.000,close milk bottle
P05,P05_03,00:01:35.000,00:01:35.000,shake milk bottle
P05,P05_03,00:01:38.000,00:01:38.000,empty milk bottle
P05,P05_03,00:01:41.000,00:01:41.000,compress milk bottle
P05,P05_03,00:01:44.000,00:01:44.000,close milk bottle
P05,P05_03,00:01:46.000,00:01:46.000,place milk bottle on table
P05,P05_03,00:01:52.000,00:01:52.000,open refrigerator
P05,P05_03,00:01:53.000,00:01:53.000,take milk bottle from refrigerator
P05,P05_03,00:01:56.000,00:01:56.000,open milk bottle
P05,P05_03,00:02:04.000,00:02:04.000,pour milk in cup
P05,P05_03,00:02:09.000,00:02:09.000,close milk bottle
P05,P05_03,00:02:11.000,00:02:11.000,put milk bottle into refrigerator
P05,P05_03,00:02:14.000,00:02:14.000,close refrigerator
P05,P05_03,00:02:17.000,00:02:17.000,open microwave
P05,P05_03,00:02:18.000,00:02:18.000,place cup in microwave
P05,P05_03,00:02:22.000,00:02:22.000,close microwave
P05,P05_03,00:02:24.000,00:02:24.000,press switch
P05,P05_03,00:02:25.000,00:02:25.000,turn on microwave oven
P05,P05_03,00:02:28.000,00:02:28.000,take leftovers from table
P05,P05_03,00:02:29.000,00:02:29.000,throw leftovers into bag
P05,P05_03,00:02:38.000,00:02:38.000,take pasta bag
P05,P05_03,00:02:39.000,00:02:39.000,read instructions on pasta bag
P05,P05_03,00:02:53.000,00:02:53.000,place pasta bag on table
P05,P05_03,00:04:36.000,00:04:36.000,press switch
P05,P05_03,00:04:38.000,00:04:38.000,take kettle
P05,P05_03,00:04:40.000,00:04:40.000,take pot
P05,P05_03,00:04:41.000,00:04:41.000,pour water in pot
P05,P05_03,00:04:50.000,00:04:50.000,place pot on hob
P05,P05_03,00:04:53.000,00:04:53.000,place kettle on base
P05,P05_03,00:04:55.000,00:04:55.000,take pasta bag
P05,P05_03,00:04:58.000,00:04:58.000,pour pasta in pot
P05,P05_03,00:05:04.000,00:05:04.000,take salt
P05,P05_03,00:05:07.000,00:05:07.000,pour salt
P05,P05_03,00:05:10.000,00:05:10.000,place pot of salt on a refrigerator
P05,P05_03,00:05:14.000,00:05:14.000,compress pasta bag
P05,P05_03,00:05:31.000,00:05:31.000,throw pasta bag
P05,P05_03,00:05:33.000,00:05:33.000,take wooden spoon
P05,P05_03,00:05:36.000,00:05:36.000,stir pasta in pot
P05,P05_03,00:05:42.000,00:05:42.000,place wooden spoon into refrigerator
P05,P05_03,00:05:43.000,00:05:43.000,close pot
P05,P05_03,00:05:46.000,00:05:46.000,open microwave
P05,P05_03,00:05:47.000,00:05:47.000,take cup from microwave oven
P05,P05_03,00:05:54.000,00:05:54.000,close microwave
P05,P05_03,00:05:57.000,00:05:57.000,place cup on table
P05,P05_03,00:05:58.000,00:05:58.000,open microwave
P05,P05_03,00:06:02.000,00:06:02.000,take packets of cookies
P05,P05_03,00:06:04.000,00:06:04.000,take plate
P05,P05_03,00:06:07.000,00:06:07.000,take packet of cookies
P05,P05_03,00:06:08.000,00:06:08.000,open package of cookies
P05,P05_03,00:06:12.000,00:06:12.000,take cookie
P05,P05_03,00:06:14.000,00:06:14.000,place cookie on plate
P05,P05_03,00:06:15.000,00:06:15.000,close package of cookies
P05,P05_03,00:06:17.000,00:06:17.000,place packet of cookies on table
P05,P05_03,00:06:18.000,00:06:18.000,take packet of cookies
P05,P05_03,00:06:20.000,00:06:20.000,open package of cookies
P05,P05_03,00:06:28.000,00:06:28.000,place cookie on plate
P05,P05_03,00:06:39.000,00:06:39.000,close package of cookies
P05,P05_03,00:06:42.000,00:06:42.000,open pot
P05,P05_03,00:06:48.000,00:06:48.000,open refrigerator
P05,P05_03,00:06:49.000,00:06:49.000,place cookie pack into refrigerator
P05,P05_03,00:06:52.000,00:06:52.000,close refrigerator
P05,P05_03,00:06:54.000,00:06:54.000,take wooden spoon
P05,P05_03,00:06:55.000,00:06:55.000,open pot
P05,P05_03,00:06:55.000,00:06:55.000,stir pasta
P05,P05_03,00:07:03.000,00:07:03.000,rinse pot lid
P05,P05_03,00:07:15.000,00:07:15.000,take pack of chicken
P05,P05_03,00:07:20.000,00:07:20.000,open pack of chicken
P05,P05_03,00:07:42.000,00:07:42.000,open refrigerator
P05,P05_03,00:07:44.000,00:07:44.000,take pesto
P05,P05_03,00:07:46.000,00:07:46.000,place bottle on table
P05,P05_03,00:07:48.000,00:07:48.000,take wooden spoon
P05,P05_03,00:07:49.000,00:07:49.000,stir pasta
P05,P05_03,00:08:03.000,00:08:03.000,place wooden spoon on refrigerator
P05,P05_03,00:08:06.000,00:08:06.000,open cupboard
P05,P05_03,00:08:08.000,00:08:08.000,take container from cupboard
P05,P05_03,00:08:12.000,00:08:12.000,place container on table
P05,P05_03,00:08:17.000,00:08:17.000,take wooden spoon
P05,P05_03,00:08:18.000,00:08:18.000,stir pasta
P05,P05_03,00:08:22.000,00:08:22.000,place wooden spoon on refrigerator
P05,P05_03,00:08:30.000,00:08:30.000,take wooden spoon
P05,P05_03,00:08:31.000,00:08:31.000,stir pasta
P05,P05_03,00:08:36.000,00:08:36.000,press button
P05,P05_03,00:08:47.000,00:08:47.000,place wooden spoon on refrigerator
P05,P05_03,00:08:55.000,00:08:55.000,take pesto
P05,P05_03,00:09:01.000,00:09:01.000,take spoon
P05,P05_03,00:09:02.000,00:09:02.000,place pesto bottle on table
P05,P05_03,00:09:03.000,00:09:03.000,put teaspoon on pesto jar
P05,P05_03,00:09:16.000,00:09:16.000,take wooden spoon
P05,P05_03,00:09:17.000,00:09:17.000,stir pasta
P05,P05_03,00:09:35.000,00:09:35.000,place wooden spoon on refrigerator
P05,P05_03,00:09:43.000,00:09:43.000,wash pot lid
P05,P05_03,00:10:02.000,00:10:02.000,place pot lid on drainer
P05,P05_03,00:10:09.000,00:10:09.000,turn off hob
P05,P05_03,00:10:11.000,00:10:11.000,press switch
P05,P05_03,00:10:15.000,00:10:15.000,take wooden spoon
P05,P05_03,00:10:16.000,00:10:16.000,stir pasta
P05,P05_03,00:10:25.000,00:10:25.000,place wooden spoon on refrigerator
P05,P05_03,00:10:42.000,00:10:42.000,rinse rag
P05,P05_03,00:10:56.000,00:10:56.000,clean hob
P05,P05_03,00:11:30.000,00:11:30.000,rinse hands
P05,P05_03,00:11:35.000,00:11:35.000,take wooden spoon
P05,P05_03,00:11:37.000,00:11:37.000,stir pasta
P05,P05_03,00:11:54.000,00:11:54.000,take pot
P05,P05_03,00:11:57.000,00:11:57.000,take colander
P05,P05_03,00:11:58.000,00:11:58.000,pour pasta into colander
P05,P05_03,00:12:12.000,00:12:12.000,drain pasta
P05,P05_03,00:12:16.000,00:12:16.000,take container
P05,P05_03,00:12:18.000,00:12:18.000,pour pasta in container
P05,P05_03,00:12:25.000,00:12:25.000,place colander in sink
P05,P05_03,00:12:28.000,00:12:28.000,place container on table
P05,P05_03,00:12:29.000,00:12:29.000,take pesto from table
P05,P05_03,00:12:31.000,00:12:31.000,pour pesto in container
P05,P05_03,00:12:59.000,00:12:59.000,place bottle in sink
P05,P05_03,00:13:00.000,00:13:00.000,mix pesto with pasta
P05,P05_03,00:13:39.000,00:13:39.000,take pack of chicken
P05,P05_03,00:13:43.000,00:13:43.000,pour chicken in container
P05,P05_03,00:14:03.000,00:14:03.000,wash colander
P05,P05_03,00:14:24.000,00:14:24.000,wash pot
P05,P05_03,00:14:53.000,00:14:53.000,take wooden spoon
P05,P05_03,00:14:54.000,00:14:54.000,wash wooden spoon
P05,P05_03,00:15:08.000,00:15:08.000,take spoon
P05,P05_03,00:15:09.000,00:15:09.000,wash spoon
P05,P05_03,00:15:23.000,00:15:23.000,rinse jar
P05,P05_03,00:15:37.000,00:15:37.000,take pack of chicken
P05,P05_03,00:15:39.000,00:15:39.000,rinse pack of chicken
P05,P05_03,00:15:49.000,00:15:49.000,rinse hands
P05,P05_03,00:15:56.000,00:15:56.000,dry hands
P05,P05_03,00:15:58.000,00:15:58.000,close container
P05,P05_03,00:16:04.000,00:16:04.000,open refrigerator
P05,P05_03,00:16:05.000,00:16:05.000,put container in refrigerator
P05,P05_03,00:16:11.000,00:16:11.000,take rag
P05,P05_03,00:16:13.000,00:16:13.000,clean hob
P05,P05_03,00:16:48.000,00:16:48.000,rinse rag
P05,P05_04,00:00:03.000,00:00:03.000,take pot
P05,P05_04,00:00:05.000,00:00:05.000,put pot in cupboard
P05,P05_04,00:00:06.000,00:00:06.000,take colander
P05,P05_04,00:00:07.000,00:00:07.000,put colander in cupboard
P05,P05_04,00:00:09.000,00:00:09.000,take container
P05,P05_04,00:00:10.000,00:00:10.000,put container in cupboard
P05,P05_04,00:00:12.000,00:00:12.000,take lid
P05,P05_04,00:00:13.000,00:00:13.000,put lid in cupboard
P05,P05_04,00:00:15.000,00:00:15.000,close cupboard
P05,P05_04,00:00:17.000,00:00:17.000,take kettle
P05,P05_04,00:00:18.000,00:00:18.000,empty kettle into pitcher
P05,P05_04,00:00:25.000,00:00:25.000,fill kettle
P05,P05_04,00:00:33.000,00:00:33.000,place kettle on base
P05,P05_04,00:00:35.000,00:00:35.000,turn on kettle
P05,P05_04,00:00:37.000,00:00:37.000,take cup
P05,P05_04,00:00:40.000,00:00:40.000,take sugar
P05,P05_04,00:00:43.000,00:00:43.000,pour sugar in cup
P05,P05_04,00:00:48.000,00:00:48.000,close sugar
P05,P05_04,00:00:51.000,00:00:51.000,place sugar bowl on table
P05,P05_04,00:00:52.000,00:00:52.000,open cupboard
P05,P05_04,00:00:53.000,00:00:53.000,take tea pack from cupboard
P05,P05_04,00:01:03.000,00:01:03.000,close cupboard
P05,P05_04,00:01:13.000,00:01:13.000,throw packaging
P05,P05_04,00:01:15.000,00:01:15.000,open refrigerator
P05,P05_04,00:01:16.000,00:01:16.000,take milk container
P05,P05_04,00:01:20.000,00:01:20.000,take cookies package
P05,P05_04,00:01:25.000,00:01:25.000,take container
P05,P05_04,00:01:30.000,00:01:30.000,take a plate
P05,P05_04,00:01:32.000,00:01:32.000,take packet of cookies
P05,P05_04,00:01:33.000,00:01:33.000,take cookies packet
P05,P05_04,00:01:39.000,00:01:39.000,put cookie on plate
P05,P05_04,00:01:42.000,00:01:42.000,close cookies package
P05,P05_04,00:01:44.000,00:01:44.000,take cookies packet
P05,P05_04,00:01:45.000,00:01:45.000,open cookies package
P05,P05_04,00:01:50.000,00:01:50.000,put cookie on plate
P05,P05_04,00:01:54.000,00:01:54.000,close cookies package
P05,P05_04,00:01:58.000,00:01:58.000,put cookies package in refrigerator
P05,P05_04,00:02:01.000,00:02:01.000,take milk container
P05,P05_04,00:02:07.000,00:02:07.000,place milk container on table
P05,P05_04,00:02:15.000,00:02:15.000,take jar
P05,P05_04,00:02:16.000,00:02:16.000,pour water into glass
P05,P05_04,00:02:21.000,00:02:21.000,put jar on table
P05,P05_04,00:02:25.000,00:02:25.000,place glass on table
P05,P05_04,00:02:59.000,00:02:59.000,take kettle
P05,P05_04,00:03:01.000,00:03:01.000,pour water into cup
P05,P05_04,00:03:08.000,00:03:08.000,place kettle on base
P05,P05_04,00:03:10.000,00:03:10.000,stir mug
P05,P05_04,00:03:16.000,00:03:16.000,put tea bag in cup
P05,P05_04,00:03:25.000,00:03:25.000,take container
P05,P05_04,00:03:26.000,00:03:26.000,place container on table
P05,P05_04,00:03:40.000,00:03:40.000,take rag
P05,P05_04,00:03:43.000,00:03:43.000,dry cup
P05,P05_04,00:03:48.000,00:03:48.000,put down rag
P05,P05_04,00:05:46.000,00:05:46.000,take tea bag from cup
P05,P05_04,00:05:56.000,00:05:56.000,throw tea bag
P05,P05_04,00:06:03.000,00:06:03.000,pour milk into cup
P05,P05_04,00:06:10.000,00:06:10.000,open refrigerator
P05,P05_04,00:06:12.000,00:06:12.000,put milk container in refrigerator
P05,P05_04,00:06:17.000,00:06:17.000,close refrigerator
P05,P05_04,00:06:20.000,00:06:20.000,stir mug
P05,P05_05,00:00:01.000,00:00:01.000,take container
P05,P05_05,00:00:03.000,00:00:03.000,open cupboard
P05,P05_05,00:00:04.000,00:00:04.000,put container in cupboard
P05,P05_05,00:00:05.000,00:00:05.000,close cupboard
P05,P05_05,00:00:06.000,00:00:06.000,take cup
P05,P05_05,00:00:07.000,00:00:07.000,place cup on table
P05,P05_05,00:00:08.000,00:00:08.000,open refrigerator
P05,P05_05,00:00:09.000,00:00:09.000,take milk container
P05,P05_05,00:00:12.000,00:00:12.000,pour milk into cup
P05,P05_05,00:00:24.000,00:00:24.000,put milk container in refrigerator
P05,P05_05,00:00:28.000,00:00:28.000,open microwave
P05,P05_05,00:00:29.000,00:00:29.000,put cup in microwave
P05,P05_05,00:00:31.000,00:00:31.000,close microwave
P05,P05_05,00:00:33.000,00:00:33.000,press switch
